F60,RA,DEC,F100,RA.1,DEC.1,F90,RA.2,DEC.2,F140,RA.3,DEC.3
2.344515085,68.72443806,41.96587883,11.65149593,68.72443806,41.96587883,8.820876122,68.72443806,41.96587883,27.88309669,68.72443806,41.96587883
2.33826232,68.70426584,41.96579761,11.41193295,68.70426584,41.96579761,8.345132828,68.70426584,41.96579761,23.84727097,68.70426584,41.96579761
2.33826232,68.68409374,41.96571285,11.41193295,68.68409374,41.96571285,8.04472065,68.68409374,41.96571285,25.28953171,68.68409374,41.96571285
2.315691948,68.66392175,41.96562457,11.42823315,68.66392175,41.96562457,8.401422501,68.66392175,41.96562457,25.77951813,68.66392175,41.96562457
2.315691948,68.6437499,41.96553276,11.42823315,68.6437499,41.96553276,7.75372839,68.6437499,41.96553276,25.32067871,68.6437499,41.96553276
2.342794657,68.62357818,41.96543741,11.92323303,68.62357818,41.96543741,7.964887142,68.62357818,41.96543741,25.09728813,68.62357818,41.96543741
2.371229887,68.60340659,41.96533854,11.95056534,68.60340659,41.96533854,8.159929276,68.60340659,41.96533854,26.14157677,68.60340659,41.96533854
2.371229887,68.58323515,41.96523613,11.95056534,68.58323515,41.96523613,9.10092926,68.58323515,41.96523613,27.36312866,68.58323515,41.96523613
2.515346766,68.56306386,41.9651302,12.46557045,68.56306386,41.9651302,8.560357094,68.56306386,41.9651302,27.16361427,68.56306386,41.9651302
2.515346766,68.54289271,41.96502073,12.46557045,68.54289271,41.96502073,7.557711601,68.54289271,41.96502073,26.18013573,68.54289271,41.96502073
2.602335215,68.52272173,41.96490773,12.75802517,68.52272173,41.96490773,7.92977953,68.52272173,41.96490773,29.08925438,68.52272173,41.96490773
2.594542265,68.50255091,41.96479121,12.88730907,68.50255091,41.96479121,9.57840538,68.50255091,41.96479121,30.44220352,68.50255091,41.96479121
2.594542265,68.48238025,41.96467115,12.88730907,68.48238025,41.96467115,8.918520927,68.48238025,41.96467115,30.9498806,68.48238025,41.96467115
2.571861744,68.46220977,41.96454756,13.0461998,68.46220977,41.96454756,8.893633842,68.46220977,41.96454756,28.24201393,68.46220977,41.96454756
2.571861744,68.44203947,41.96442045,13.0461998,68.44203947,41.96442045,9.344548225,68.44203947,41.96442045,27.07907486,68.44203947,41.96442045
2.644980907,68.42186935,41.9642898,13.33630753,68.42186935,41.9642898,9.066662788,68.42186935,41.9642898,27.3688736,68.42186935,41.9642898
2.745674849,68.40169941,41.96415563,13.81614208,68.40169941,41.96415563,10.17952538,68.40169941,41.96415563,29.40095329,68.40169941,41.96415563
2.745674849,68.38152967,41.96401792,13.81614208,68.38152967,41.96401792,9.949011803,68.38152967,41.96401792,29.93764877,68.38152967,41.96401792
2.704099894,68.36136013,41.96387669,13.62530327,68.36136013,41.96387669,9.28280735,68.36136013,41.96387669,29.59294891,68.36136013,41.96387669
2.704099894,68.34119078,41.96373192,13.62530327,68.34119078,41.96373192,10.13393211,68.34119078,41.96373192,31.08030319,68.34119078,41.96373192
2.754253387,68.32102165,41.96358363,13.58037186,68.32102165,41.96358363,9.34697628,68.32102165,41.96358363,30.63292694,68.32102165,41.96358363
2.707040787,68.30085273,41.9634318,13.437747,68.30085273,41.9634318,9.328424454,68.30085273,41.9634318,29.89244652,68.30085273,41.9634318
2.707040787,68.28068402,41.96327645,13.437747,68.28068402,41.96327645,9.063695908,68.28068402,41.96327645,29.45022774,68.28068402,41.96327645
2.618882418,68.26051554,41.96311757,13.17755795,68.26051554,41.96311757,9.78266716,68.26051554,41.96311757,28.49240685,68.26051554,41.96311757
2.618882418,68.24034729,41.96295516,13.17755795,68.24034729,41.96295516,9.594068527,68.24034729,41.96295516,27.98241806,68.24034729,41.96295516
2.646092176,68.22017926,41.96278923,12.94709778,68.22017926,41.96278923,8.636173248,68.22017926,41.96278923,28.71637726,68.22017926,41.96278923
2.586956501,68.20001148,41.96261976,13.19278717,68.20001148,41.96261976,8.79857254,68.20001148,41.96261976,31.06904602,68.20001148,41.96261976
2.586956501,68.17984394,41.96244676,13.19278717,68.17984394,41.96244676,9.146082878,68.17984394,41.96244676,31.57243538,68.17984394,41.96244676
3.090555429,70.17658942,41.94744962,14.55354595,70.17658942,41.94744962,10.46498394,70.17658942,41.94744962,35.81740189,70.17658942,41.94744962
3.090555429,70.15642659,41.94762252,14.55354595,70.15642659,41.94762252,10.40863419,70.15642659,41.94762252,34.81064606,70.15642659,41.94762252
3.022275209,70.13626352,41.9477919,14.31929398,70.13626352,41.9477919,10.07397175,70.13626352,41.9477919,35.86564255,70.13626352,41.9477919
3.022275209,70.11610021,41.94795775,14.31929398,70.11610021,41.94795775,10.44097614,70.11610021,41.94795775,35.19517899,70.11610021,41.94795775
2.957033873,70.09593666,41.94812008,14.2824316,70.09593666,41.94812008,9.443190575,70.09593666,41.94812008,36.6436882,70.09593666,41.94812008
2.978824139,70.07577289,41.94827887,14.22054291,70.07577289,41.94827887,10.0297718,70.07577289,41.94827887,34.69315338,70.07577289,41.94827887
2.978824139,70.0556089,41.94843414,14.22054291,70.0556089,41.94843414,9.374080658,70.0556089,41.94843414,34.71875763,70.0556089,41.94843414
2.95289588,70.03544469,41.94858589,13.8779726,70.03544469,41.94858589,9.821649551,70.03544469,41.94858589,34.14004517,70.03544469,41.94858589
2.95289588,70.01528026,41.9487341,13.8779726,70.01528026,41.9487341,8.890394211,70.01528026,41.9487341,34.61086273,70.01528026,41.9487341
2.856860876,69.99511563,41.94887879,13.56818771,69.99511563,41.94887879,9.131053925,69.99511563,41.94887879,33.3870163,69.99511563,41.94887879
2.817228794,69.9749508,41.94901995,13.42484283,69.9749508,41.94901995,9.614304543,69.9749508,41.94901995,32.54208374,69.9749508,41.94901995
2.817228794,69.95478577,41.94915759,13.42484283,69.95478577,41.94915759,10.02486229,69.95478577,41.94915759,34.07813644,69.95478577,41.94915759
2.821653366,69.93462055,41.94929169,13.42821026,69.93462055,41.94929169,8.985216141,69.93462055,41.94929169,33.1743927,69.93462055,41.94929169
2.821653366,69.91445514,41.94942227,13.42821026,69.91445514,41.94942227,9.103085518,69.91445514,41.94942227,32.63341904,69.91445514,41.94942227
2.874784231,69.89428955,41.94954932,13.37272263,69.89428955,41.94954932,10.57936668,69.89428955,41.94954932,32.97465515,69.89428955,41.94954932
2.867371321,69.87412378,41.94967284,13.6796608,69.87412378,41.94967284,10.38044548,69.87412378,41.94967284,34.02885056,69.87412378,41.94967284
2.867371321,69.85395784,41.94979284,13.6796608,69.85395784,41.94979284,9.809558868,69.85395784,41.94979284,33.09678268,69.85395784,41.94979284
2.797420502,69.83379173,41.9499093,13.2712822,69.83379173,41.9499093,8.648571968,69.83379173,41.9499093,32.80296326,69.83379173,41.9499093
2.809695959,69.81362546,41.95002224,12.99432659,69.81362546,41.95002224,9.775215149,69.81362546,41.95002224,32.67475128,69.81362546,41.95002224
2.809695959,69.79345903,41.95013165,12.99432659,69.79345903,41.95013165,10.35474586,69.79345903,41.95013165,33.38678741,69.79345903,41.95013165
2.819341421,69.77329245,41.95023753,13.20270634,69.77329245,41.95023753,9.896735191,69.77329245,41.95023753,32.21892166,69.77329245,41.95023753
2.819341421,69.75312572,41.95033988,13.20270634,69.75312572,41.95033988,9.428281784,69.75312572,41.95033988,33.29197693,69.75312572,41.95033988
2.823911667,69.73295885,41.9504387,13.11641884,69.73295885,41.9504387,8.827764511,69.73295885,41.9504387,32.64510727,69.73295885,41.9504387
2.781725407,69.71279184,41.950534,13.04271603,69.71279184,41.950534,8.951826096,69.71279184,41.950534,33.14395523,69.71279184,41.950534
2.781725407,69.6926247,41.95062576,13.04271603,69.6926247,41.95062576,9.327715874,69.6926247,41.95062576,33.0273056,69.6926247,41.95062576
2.687918901,69.67245743,41.950714,12.71681595,69.67245743,41.950714,8.887029648,69.67245743,41.950714,32.60829544,69.67245743,41.950714
2.687918901,69.65229004,41.95079871,12.71681595,69.65229004,41.95079871,8.53247261,69.65229004,41.95079871,32.07684326,69.65229004,41.95079871
2.586745739,69.63212253,41.95087989,12.52765465,69.63212253,41.95087989,8.304552078,69.63212253,41.95087989,31.8528347,69.63212253,41.95087989
2.600036144,69.61195491,41.95095754,12.39273643,69.61195491,41.95095754,8.47185421,69.61195491,41.95095754,31.37038994,69.61195491,41.95095754
2.600036144,69.59178718,41.95103166,12.39273643,69.59178718,41.95103166,8.611595154,69.59178718,41.95103166,31.14691734,69.59178718,41.95103166
2.561251163,69.57161935,41.95110225,12.04251099,69.57161935,41.95110225,8.729089737,69.57161935,41.95110225,29.61067772,69.57161935,41.95110225
2.561251163,69.55145142,41.95116931,12.04251099,69.55145142,41.95116931,9.105788231,69.55145142,41.95116931,30.63160133,69.55145142,41.95116931
2.501273632,69.5312834,41.95123285,11.96585751,69.5312834,41.95123285,8.556927681,69.5312834,41.95123285,32.85668564,69.5312834,41.95123285
2.416817665,69.51111529,41.95129285,11.88949013,69.51111529,41.95129285,8.996213913,69.51111529,41.95129285,33.10795212,69.51111529,41.95129285
2.416817665,69.4909471,41.95134932,11.88949013,69.4909471,41.95134932,9.288397789,69.4909471,41.95134932,32.4873085,69.4909471,41.95134932
2.369702816,69.47077884,41.95140227,11.76742935,69.47077884,41.95140227,8.979650497,69.47077884,41.95140227,33.17323685,69.47077884,41.95140227
2.369702816,69.4506105,41.95145168,11.76742935,69.4506105,41.95145168,8.630389214,69.4506105,41.95145168,33.11529922,69.4506105,41.95145168
2.365637779,69.43044209,41.95149757,11.52686977,69.43044209,41.95149757,9.300418854,69.43044209,41.95149757,33.40826035,69.43044209,41.95149757
2.321191549,69.41027362,41.95153993,11.46411419,69.41027362,41.95153993,8.877307892,69.41027362,41.95153993,32.42015839,69.41027362,41.95153993
2.321191549,69.39010509,41.95157875,11.46411419,69.39010509,41.95157875,8.835707664,69.39010509,41.95157875,28.51068306,69.39010509,41.95157875
2.295705557,69.36993651,41.95161405,11.28390694,69.36993651,41.95161405,8.962687492,69.36993651,41.95161405,27.52910805,69.36993651,41.95161405
2.295705557,69.34976788,41.95164582,11.28390694,69.34976788,41.95164582,8.840174675,69.34976788,41.95164582,27.95820808,69.34976788,41.95164582
2.242430687,69.32959921,41.95167406,11.18784523,69.32959921,41.95167406,7.960231304,69.32959921,41.95167406,29.05100632,69.32959921,41.95167406
2.195137024,69.3094305,41.95169876,10.91359425,69.3094305,41.95169876,8.141788483,69.3094305,41.95169876,28.59804916,69.3094305,41.95169876
2.195137024,69.28926176,41.95171994,10.91359425,69.28926176,41.95171994,7.779975414,69.28926176,41.95171994,28.79707909,69.28926176,41.95171994
2.193840265,69.26909299,41.95173759,10.57500839,69.26909299,41.95173759,8.026846886,69.26909299,41.95173759,29.41683197,69.26909299,41.95173759
2.193840265,69.2489242,41.95175171,10.57500839,69.2489242,41.95175171,7.979178905,69.2489242,41.95175171,29.17431259,69.2489242,41.95175171
2.168343067,69.2287554,41.9517623,10.46549034,69.2287554,41.9517623,8.168385506,69.2287554,41.9517623,28.46041298,69.2287554,41.9517623
1.978659511,69.20858658,41.95176936,10.16383362,69.20858658,41.95176936,8.513364792,69.20858658,41.95176936,28.27020073,69.20858658,41.95176936
1.978659511,69.18841775,41.95177289,10.16383362,69.18841775,41.95177289,7.166851044,69.18841775,41.95177289,28.14561081,69.18841775,41.95177289
1.975907087,69.16824892,41.95177289,10.22254658,69.16824892,41.95177289,7.549871445,69.16824892,41.95177289,27.59694099,69.16824892,41.95177289
1.975907087,69.14808009,41.95176936,10.22254658,69.14808009,41.95176936,7.344371319,69.14808009,41.95176936,29.2886982,69.14808009,41.95176936
2.084705591,69.12791127,41.9517623,10.23302555,69.12791127,41.9517623,7.848181725,69.12791127,41.9517623,28.66104317,69.12791127,41.9517623
2.129949331,69.10774246,41.95175171,10.3790493,69.10774246,41.95175171,7.838786602,69.10774246,41.95175171,27.13607597,69.10774246,41.95175171
2.129949331,69.08757367,41.95173759,10.3790493,69.08757367,41.95173759,8.631682396,69.08757367,41.95173759,29.0098381,69.08757367,41.95173759
2.119909286,69.0674049,41.95171994,10.53800011,69.0674049,41.95171994,8.490794182,69.0674049,41.95171994,27.4480648,69.0674049,41.95171994
2.119909286,69.04723616,41.95169876,10.53800011,69.04723616,41.95169876,7.934026241,69.04723616,41.95169876,27.63451767,69.04723616,41.95169876
2.107139111,69.02706746,41.95167406,10.48530293,69.02706746,41.95167406,8.087005615,69.02706746,41.95167406,27.04580498,69.02706746,41.95167406
2.086613178,69.00689879,41.95164582,10.6860466,69.00689879,41.95164582,7.386107445,69.00689879,41.95164582,24.84423256,69.00689879,41.95164582
2.086613178,68.98673016,41.95161405,10.6860466,68.98673016,41.95161405,7.858053207,68.98673016,41.95161405,24.99870682,68.98673016,41.95161405
2.109391451,68.96656158,41.95157875,10.38610268,68.96656158,41.95157875,7.568846703,68.96656158,41.95157875,23.56322098,68.96656158,41.95157875
2.109391451,68.94639305,41.95153993,10.38610268,68.94639305,41.95153993,7.84842205,68.94639305,41.95153993,23.33780861,68.94639305,41.95153993
2.15005374,68.92622458,41.95149757,10.33422375,68.92622458,41.95149757,7.504388809,68.92622458,41.95149757,25.39805603,68.92622458,41.95149757
2.154067278,68.90605617,41.95145168,10.40441799,68.90605617,41.95145168,7.942286968,68.90605617,41.95145168,25.70375443,68.90605617,41.95145168
2.154067278,68.88588783,41.95140227,10.40441799,68.88588783,41.95140227,8.080573082,68.88588783,41.95140227,26.39054871,68.88588783,41.95140227
2.153343678,68.86571956,41.95134932,10.78875542,68.86571956,41.95134932,8.298704147,68.86571956,41.95134932,27.27039719,68.86571956,41.95134932
2.153343678,68.84555137,41.95129285,10.78875542,68.84555137,41.95129285,8.660777092,68.84555137,41.95129285,23.79106712,68.84555137,41.95129285
2.200899839,68.82538326,41.95123285,11.06239223,68.82538326,41.95123285,8.822343826,68.82538326,41.95123285,26.16677284,68.82538326,41.95123285
2.239157677,68.80521524,41.95116931,11.44099045,68.80521524,41.95116931,8.377257347,68.80521524,41.95116931,28.12097359,68.80521524,41.95116931
2.239157677,68.78504732,41.95110225,11.44099045,68.78504732,41.95110225,8.862210274,68.78504732,41.95110225,25.96833801,68.78504732,41.95110225
2.362650394,68.76487948,41.95103166,11.83395195,68.76487948,41.95103166,7.96931982,68.76487948,41.95103166,27.59744072,68.76487948,41.95103166
2.362650394,68.74471176,41.95095754,11.83395195,68.74471176,41.95095754,8.791499138,68.74471176,41.95095754,28.4656105,68.74471176,41.95095754
2.330798626,68.72454414,41.95087989,11.61010933,68.72454414,41.95087989,8.463597298,68.72454414,41.95087989,26.89662933,68.72454414,41.95087989
2.340902328,68.70437663,41.95079871,11.79479218,68.70437663,41.95079871,8.036588669,68.70437663,41.95079871,25.84852409,68.70437663,41.95079871
2.340902328,68.68420924,41.950714,11.79479218,68.68420924,41.950714,8.760331154,68.68420924,41.950714,26.46569252,68.68420924,41.950714
2.350024462,68.66404197,41.95062576,11.64651966,68.66404197,41.95062576,8.466367722,68.66404197,41.95062576,27.24087334,68.66404197,41.95062576
2.350024462,68.64387483,41.950534,11.64651966,68.64387483,41.950534,8.31264019,68.64387483,41.950534,25.32194328,68.64387483,41.950534
2.37062335,68.62370782,41.9504387,11.77425003,68.62370782,41.9504387,8.941620827,68.62370782,41.9504387,26.08470917,68.62370782,41.9504387
2.372553349,68.60354095,41.95033988,11.83559608,68.60354095,41.95033988,9.144518852,68.60354095,41.95033988,27.81799316,68.60354095,41.95033988
2.372553349,68.58337422,41.95023753,11.83559608,68.58337422,41.95023753,8.700512886,68.58337422,41.95023753,26.69957542,68.58337422,41.95023753
2.41727376,68.56320764,41.95013165,12.27223969,68.56320764,41.95013165,8.653136253,68.56320764,41.95013165,25.57962608,68.56320764,41.95013165
2.41727376,68.54304121,41.95002224,12.27223969,68.54304121,41.95002224,9.417764664,68.54304121,41.95002224,27.75311852,68.54304121,41.95002224
2.507014513,68.52287494,41.9499093,12.83382702,68.52287494,41.9499093,7.782187939,68.52287494,41.9499093,30.29877472,68.52287494,41.9499093
2.569736958,68.50270883,41.94979284,12.65439796,68.50270883,41.94979284,8.946456909,68.50270883,41.94979284,30.88311577,68.50270883,41.94979284
2.569736958,68.48254289,41.94967284,12.65439796,68.48254289,41.94967284,9.10183239,68.48254289,41.94967284,30.06735992,68.48254289,41.94967284
2.542604923,68.46237712,41.94954932,12.93711948,68.46237712,41.94954932,8.414218903,68.46237712,41.94954932,28.56348419,68.46237712,41.94954932
2.542604923,68.44221153,41.94942227,12.93711948,68.44221153,41.94942227,8.750782967,68.44221153,41.94942227,27.57840157,68.44221153,41.94942227
2.591697454,68.42204612,41.94929169,13.12900162,68.42204612,41.94929169,9.06128788,68.42204612,41.94929169,30.41914558,68.42204612,41.94929169
2.619802713,68.40188089,41.94915759,13.49993324,68.40188089,41.94915759,10.15681171,68.40188089,41.94915759,31.02832985,68.40188089,41.94915759
2.619802713,68.38171586,41.94901995,13.49993324,68.38171586,41.94901995,9.310343742,68.38171586,41.94901995,30.16975975,68.38171586,41.94901995
2.704099894,68.36155103,41.94887879,13.62530327,68.36155103,41.94887879,10.15955162,68.36155103,41.94887879,28.00985336,68.36155103,41.94887879
2.704099894,68.3413864,41.9487341,13.62530327,68.3413864,41.9487341,9.730046272,68.3413864,41.9487341,29.01905632,68.3413864,41.9487341
2.754253387,68.32122198,41.94858589,13.58037186,68.32122198,41.94858589,9.731198311,68.32122198,41.94858589,29.18875885,68.32122198,41.94858589
